pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db) currentX(m) currentY currentHeading(rad)
1722842804276 1722842804307 31 328964.220000000030268 3463475.030000000260770 3.052362695581583 0.000000000000000 5C4225714 8 -72 328964.205942501197569 3463475.033992947079241 3.048598788329900
1722842804380 1722842804397 17 328964.190000000002328 3463475.030000000260770 3.048653870921095 0.060000000000000 5C4225714 5 -74 328964.196423044195399 3463475.034148074686527 3.048598788329900
1722842804485 1722842804504 19 328964.150000000023283 3463475.030000000260770 3.048653870921095 0.180000000000000 5C4225714 5 -74 328964.148825756914448 3463475.034923713188618 3.050795372459997
1722842804589 1722842804612 23 328964.119999999995343 3463475.030000000260770 3.050835532486087 0.240000000000000 5C4225714 5 -74 328964.110747929022182 3463475.035544224549085 3.050795372459997
1722842804694 1722842804716 22 328964.090000000025611 3463475.030000000260770 3.050835532486087 0.320000000000000 5C4225714 5 -74 328964.072670101071708 3463475.036164736375213 3.052085415123316
1722842804798 1722842804821 23 328964.039999999979045 3463475.040000000037253 3.052144529425084 0.400000000000000 5C4225714 5 -74 328964.025253462430555 3463475.048025921452790 3.052085415123316
1722842804903 1722842804926 23 328963.989999999990687 3463475.040000000037253 3.052144529425084 0.480000000000000 5C4225714 5 -74 328963.958617263589986 3463475.049111817032099 3.052753858773537
1722842805007 1722842805030 23 328963.919999999983702 3463475.060000000055879 3.052799027894581 0.620000000000000 5C4225714 5 -74 328963.882642254233360 3463475.061438384931535 3.052753858773537
1722842805112 1722842805134 22 328963.830000000016298 3463475.060000000055879 3.052799027894581 0.760000000000000 5C4225714 5 -74 328963.777928225230426 3463475.063144794665277 3.051371139126937
1722842805216 1722842805240 24 328963.770000000018626 3463475.060000000055879 3.051490030955586 0.940000000000000 5C4225714 5 -74 328963.692433761549182 3463475.075626493897289 3.051371139126937
1722842805321 1722842805335 14 328963.630000000004657 3463475.080000000074506 3.051490030955586 1.120000000000000 5C4225714 5 -74 328963.578380924707744 3463475.088573578279465 3.052250523270555
1722842805429 1722842805447 18 328963.410000000032596 3463475.100000000093132 3.052362695581583 1.440000000000000 5C4225714 5 -74 328963.416730800992809 3463475.102296305820346 3.052250523270555
1722842805533 1722842805553 20 328963.229999999981374 3463475.120000000111759 3.047126707825599 1.660000000000000 5C4225714 5 -74 328963.236222415580414 3463475.127414839342237 3.047036579023024
1722842805637 1722842805654 17 328963.049999999988358 3463475.149999999906868 3.047126707825599 1.860000000000000 5C4225714 5 -74 328963.055714028421789 3463475.152533375658095 3.047036579023024
1722842805742 1722842805765 23 328962.840000000025611 3463475.160000000149012 3.047344873982099 2.060000000000000 5C4225714 5 -74 328962.846466621325817 3463475.167031755205244 3.047169747644951
1722842805846 1722842805869 23 328962.619999999995343 3463475.189999999944121 3.047344873982099 2.260000000000000 5C4225714 5 -74 328962.627880407788325 3463475.192770816385746 3.047169747644951
1722842805950 1722842805970 20 328962.419999999983702 3463475.209999999962747 3.046254043199602 2.480000000000000 5C4225714 5 -74 328962.428333108895458 3463475.218199620954692 3.046130578608313
1722842806055 1722842806076 21 328962.109999999986030 3463475.250000000000000 3.046254043199602 2.720000000000000 5C4225714 5 -74 328962.000680142664351 3463475.269522631075233 3.046130578608313
1722842806159 1722842806177 18 328961.809999999997672 3463475.280000000260770 3.047563040138598 2.960000000000000 5C4225714 5 -74 328961.639482728554867 3463475.308674205094576 3.047428073827538
1722842806264 1722842806283 19 328961.470000000030268 3463475.320000000298023 3.047563040138598 3.160000000000000 5C4225714 5 -74 328961.344740864820778 3463475.335654333233833 3.047428073827538
1722842806368 1722842806390 22 328961.100000000034925 3463475.370000000111759 3.046035877043104 3.360000000000000 5C4225714 5 -74 328960.974204646772705 3463475.386046605184674 3.045875446378257
1722842806472 1722842806497 25 328960.970000000030268 3463475.379999999888241 3.046035877043104 3.600000000000000 5C4225714 5 -74 328960.641384956310503 3463475.413647276349366 3.045875446378257
1722842806576 1722842806593 17 328960.450000000011642 3463475.430000000167638 3.050617366329589 3.800000000000000 5C4225714 5 -74 328960.213551352149807 3463475.453884814400226 3.050587643372424
1722842806680 1722842806704 24 328960.010000000009313 3463475.470000000204891 3.050617366329589 4.060000000000000 5C4225714 5 -74 328959.804756661294959 3463475.493812108878046 3.050587643372424
1722842806785 1722842806805 20 328959.630000000004657 3463475.500000000000000 3.043417883165112 4.280000000000000 5C4225714 5 -74 328959.319986972433981 3463475.546066020149738 3.043283667345630
1722842806893 1722842806913 20 328958.950000000011642 3463475.570000000298023 3.043417883165112 4.680000000000000 5C4225714 5 -74 328958.958608915796503 3463475.574132140725851 3.043283667345630
1722842806997 1722842807018 21 328958.419999999983702 3463475.620000000111759 3.054980689459574 4.940000000000000 5C4225714 5 -74 328958.426241946755908 3463475.627161759417504 3.054827397191368
1722842807102 1722842807117 15 328958.010000000009313 3463475.649999999906868 3.054980689459574 5.220000000000000 5C4225714 5 -74 328958.017266612616368 3463475.656003575772047 3.054827397191368
1722842807206 1722842807224 18 328957.700000000011642 3463475.680000000167638 3.051053698642587 5.280000000000000 5C4225714 5 -74 328957.323249540175311 3463475.722756064031273 3.050910424564287
1722842807310 1722842807330 20 328956.809999999997672 3463475.760000000242144 3.051053698642587 5.660000000000000 5C4225714 5 -74 328956.819260297867004 3463475.764234815258533 3.050910424564287
1722842807415 1722842807431 16 328956.119999999995343 3463475.810000000055879 3.063052837250048 5.840000000000000 5C4225714 5 -74 328956.125062576029450 3463475.819901836570352 3.063033132482790
1722842807520 1722842807543 23 328955.760000000009313 3463475.839999999850988 3.063052837250048 6.100000000000001 5C4225714 5 -74 328955.335670293017756 3463475.877120263408870 3.067410837125812
1722842807623 1722842807639 16 328954.960000000020955 3463475.899999999906868 3.067416160380034 6.300000000000000 5C4225714 5 -74 328954.964772796025500 3463475.905341657809913 3.067410837125812
1722842807728 1722842807753 25 328954.250000000000000 3463475.959999999962747 3.067634326536533 6.500000000000000 5C4225714 5 -74 328953.994691503234208 3463475.976593318395317 3.067592997139843
1722842807832 1722842807852 20 328953.789999999979045 3463475.990000000223517 3.067634326536533 6.680000000000000 5C4225714 5 -74 328953.252715856418945 3463476.021950671914965 3.067592997139843
1722842807937 1722842807953 16 328953.049999999988358 3463476.030000000260770 3.067634326536533 6.840000000000000 5C4225714 5 -74 328952.777104339271318 3463476.051878658588976 3.084957871279880
1722842808041 1722842808057 16 328952.340000000025611 3463476.080000000074506 3.085087619056477 7.060000000000000 5C4225714 5 -74 328951.930414676317014 3463476.098942625336349 3.084957871279880
1722842808146 1722842808165 19 328951.559999999997672 3463476.109999999869615 3.085087619056477 7.260000000000000 5C4225714 5 -74 328951.121802842884790 3463476.145386102143675 3.090853034987756
1722842808250 1722842808267 17 328950.750000000000000 3463476.160000000149012 3.090978105281957 7.460000000000000 5C4225714 5 -74 328950.379646547429729 3463476.179658112581819 3.090853034987756
1722842808355 1722842808373 18 328949.919999999983702 3463476.189999999944121 3.102759077732919 7.600000000000001 5C4225714 5 -74 328949.532956891343929 3463476.226722273509949 3.102576812999131
1722842808459 1722842808479 20 328949.220000000030268 3463476.229999999981374 3.102759077732919 7.780000000000000 5C4225714 5 -74 328948.752542104455642 3463476.250529418233782 3.102576812999131
1722842808564 1722842808580 16 328948.510000000009313 3463476.250000000000000 3.102759077732919 7.980000000000000 5C4225714 5 -74 328948.200594283174723 3463476.270613203756511 3.109971877759585
1722842808668 1722842808687 19 328947.220000000030268 3463476.290000000037253 3.110176727053895 8.220000000000001 5C4225714 5 -74 328947.220270907389931 3463476.297678452916443 3.109971877759585
1722842808772 1722842808788 16 328946.299999999988358 3463476.330000000074506 3.112576554775387 8.400000000000000 5C4225714 5 -74 328946.306764396606013 3463476.334743332117796 3.112391096089067
1722842808877 1722842808895 18 328945.450000000011642 3463476.339999999850988 3.112576554775387 8.560000000000000 5C4225714 5 -74 328945.459532748849597 3463476.348551184404641 3.112391096089067
1722842808982 1722842809007 25 328944.669999999983702 3463476.370000000111759 3.123703028756851 8.640000000000001 5C4225714 5 -74 328944.679117964231409 3463476.372358632273972 3.123613126847078
1722842809086 1722842809105 19 328943.799999999988358 3463476.370000000111759 3.123703028756851 8.820000000000000 5C4225714 5 -74 328943.803147271391936 3463476.375546510331333 3.123613126847078
1722842809191 1722842809211 20 328943.000000000000000 3463476.379999999888241 3.138756493555302 8.920000000000000 5C4225714 5 -74 328942.460903862258419 3463476.397422223817557 3.138754259533857
1722842809295 1722842809312 17 328941.910000000032596 3463476.390000000130385 3.138756493555302 9.080000000000000 5C4225714 5 -74 328941.918114150757901 3463476.395180100575089 3.138754259533857
1722842809400 1722842809419 19 328940.900000000023283 3463476.410000000149012 3.139410992024800 9.180000000000000 5C4225714 5 -74 328940.537612233194523 3463476.406591107137501 3.139261330041438
1722842809504 1722842809524 20 328940.070000000006985 3463476.399999999906868 3.139410992024800 9.300000000000001 5C4225714 5 -74 328939.413954969262704 3463476.402727687731385 -3.131287810806995
1722842809608 1722842809625 17 328938.929999999993015 3463476.390000000130385 -3.131120678077828 9.440000000000000 5C4225714 5 -74 328938.461647924035788 3463476.396071667782962 -3.131287810806995
1722842809717 1722842809737 20 328938.169999999983702 3463476.399999999906868 -3.131120678077828 9.560000000000000 5C4225714 5 -74 328937.690210554341320 3463476.386467846110463 -3.125604093737998
1722842809821 1722842809838 17 328937.289999999979045 3463476.390000000130385 -3.125448358008846 9.700000000000001 5C4225714 5 -74 328936.718864578579087 3463476.380122286733240 -3.125604093737998
1722842809926 1722842809942 16 328936.130000000004657 3463476.370000000111759 -3.125448358008846 9.720000000000001 5C4225714 5 -74 328935.642623893858399 3463476.364397961646318 -3.114280868789957
1722842810030 1722842810054 24 328935.539999999979045 3463476.359999999869615 -3.114103717870883 9.880000000000001 5C4225714 5 -74 328934.556683062342927 3463476.337743354961276 -3.114280868789957
1722842810134 1722842810151 17 328934.150000000023283 3463476.330000000074506 -3.114103717870883 9.960000000000001 5C4225714 5 -74 328933.756506613222882 3463476.317519739735872 -3.103152056067294
1722842810238 1722842810264 26 328933.250000000000000 3463476.300000000279397 -3.102977243889419 10.120000000000001 5C4225714 5 -74 328932.737201962445397 3463476.289779233280569 -3.103152056067294
1722842810342 1722842810360 18 328931.619999999995343 3463476.229999999981374 -3.087269280621470 10.220000000000001 5C4225714 5 -74 328931.622160674771294 3463476.230333761312068 -3.087437809614039
