pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db) currentX(m) currentY currentHeading(rad)
1722936210107 1722936210137 30 328961.940000000002328 3463474.890000000130385 3.127411853417339 2.080000000000000 5C4225714 6 -72 328961.832526586425956 3463474.884165748953819 3.127401206908899
1722936210162 1722936210183 21 328961.830000000016298 3463474.879999999888241 3.127411853417339 2.200000000000000 5C4225714 6 -72 328961.718293097452261 3463474.886027308180928 3.127401206908899
1722936210217 1722936210235 18 328961.710000000020955 3463474.879999999888241 3.127411853417339 2.280000000000000 5C4225714 6 -72 328961.594540153746493 3463474.888043998740613 3.127401206908899
1722936210271 1722936210295 24 328961.590000000025611 3463474.879999999888241 3.127411853417339 2.320000000000000 5C4225714 6 -72 328961.442228835832793 3463474.890526081901044 3.134096394639304
1722936210326 1722936210342 16 328961.440000000002328 3463474.890000000130385 3.134175004268817 2.440000000000000 5C4225714 6 -72 328961.318475887121167 3463474.892542775254697 3.134096394639304
1722936210381 1722936210398 17 328961.179999999993015 3463474.890000000130385 3.134175004268817 2.660000000000000 5C4225714 6 -72 328961.185203483561054 3463474.894714601337910 3.134096394639304
1722936210436 1722936210454 18 328961.010000000009313 3463474.899999999906868 3.134175004268817 2.740000000000000 5C4225714 6 -72 328961.014033903018571 3463474.908592496532947 3.134096394639304
1722936210490 1722936210509 19 328960.869999999995343 3463474.910000000149012 3.132866007329821 2.900000000000000 5C4225714 6 -72 328960.871242039836943 3463474.910919457208365 3.132699293479668
1722936210545 1722936210562 17 328960.780000000027940 3463474.910000000149012 3.132866007329821 2.960000000000000 5C4225714 6 -72 328960.566619403718505 3463474.915883645880967 3.132699293479668
1722936210600 1722936210617 17 328960.559999999997672 3463474.910000000149012 3.132866007329821 3.100000000000000 5C4225714 6 -72 328960.471424828981981 3463474.917434956878424 3.132699293479668
1722936210655 1722936210677 22 328960.470000000030268 3463474.910000000149012 3.132866007329821 3.180000000000000 5C4225714 6 -72 328960.300074593978934 3463474.920227318536490 3.129914690471280
1722936210709 1722936210727 18 328960.299999999988358 3463474.919999999925494 3.130029847295330 3.340000000000000 5C4225714 6 -72 328960.166982842958532 3463474.933484700508416 3.129914690471280
1722936210764 1722936210785 21 328960.160000000032596 3463474.930000000167638 3.130029847295330 3.420000000000000 5C4225714 6 -72 328959.948035324166995 3463474.937052725814283 3.129914690471280
1722936210820 1722936210838 18 328959.940000000002328 3463474.930000000167638 3.130029847295330 3.580000000000000 5C4225714 6 -72 328959.729087800486013 3463474.940620754379779 3.129914690471280
1722936210875 1722936210895 20 328959.720000000030268 3463474.939999999944121 3.130029847295330 3.680000000000000 5C4225714 6 -72 328959.500801475136541 3463474.955429466441274 3.138014431917229
1722936210929 1722936210951 22 328959.500000000000000 3463474.950000000186265 3.138101995085805 3.800000000000000 5C4225714 6 -72 328959.462723646196537 3463474.956049994565547 3.138014431917229
