pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db) currentX(m) currentY currentHeading(rad)
1722586021996 1722586022024 28 328966.640000000013970 3463476.300000000279397 -2.987785513257793 0.000000000000000 5C422503D 15 -92 328966.645020194118842 3463476.291599582880735 -2.987844627559554
1722586022050 1722586022078 28 328966.640000000013970 3463476.290000000037253 -2.987785513257793 0.000000000000000 5C422503D 15 -92 328966.635500740841962 3463476.291754708625376 -2.987844627559554
1722586022104 1722586022121 17 328966.630000000004657 3463476.290000000037253 -2.987785513257793 0.000000000000000 5C422503D 15 -92 328966.635500740841962 3463476.291754708625376 -2.987844627559554
1722586022158 1722586022174 16 328966.609999999986030 3463476.290000000037253 -2.987567347101294 0.040000000000000 5C422503D 15 -92 328966.606942371174227 3463476.292220085393637 -2.987653426739999
1722586022212 1722586022226 14 328966.600000000034925 3463476.290000000037253 -2.987567347101294 0.060000000000000 5C422503D 15 -92 328966.587903459731024 3463476.292530336882919 -2.987653426739999
1722586022266 1722586022282 16 328966.580000000016298 3463476.290000000037253 -2.987567347101294 0.140000000000000 5C422503D 15 -92 328966.568683902150951 3463476.281755042728037 -2.987653426739999
1722586022321 1722586022337 16 328966.559999999997672 3463476.280000000260770 -2.987567347101294 0.200000000000000 5C422503D 15 -92 328966.549644988263026 3463476.282065294217318 -2.991754147630730
1722586022375 1722586022389 14 328966.539999999979045 3463476.280000000260770 -2.991712504074780 0.300000000000000 5C422503D 15 -92 328966.530425430624746 3463476.271290000993758 -2.991754147630730
1722586022432 1722586022448 16 328966.530000000027940 3463476.270000000018626 -2.991712504074780 0.360000000000000 5C422503D 15 -92 328966.501867063343525 3463476.271755377762020 -2.991754147630730
1722586022491 1722586022516 25 328966.500000000000000 3463476.270000000018626 -2.991712504074780 0.440000000000000 5C422503D 15 -92 328966.482828151900321 3463476.272065628785640 -2.991754147630730
1722586022545 1722586022568 23 328966.440000000002328 3463476.260000000242144 -2.993457833326775 0.680000000000000 5C422503D 15 -92 328966.444569682586007 3463476.261600585654378 -2.993529950331464
1722586022600 1722586022626 26 328966.440000000002328 3463476.260000000242144 -2.993457833326775 0.680000000000000 5C422503D 15 -92 328966.444569682586007 3463476.261600585654378 -2.993529950331464
