pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db) currentX(m) currentY currentHeading(rad)
1723535131532 1723535131562 30 328954.190000000002328 3463475.379999999888241 -3.124575693382849 6.300000000000000 5C4225714 4 -73 328954.194544616970234 3463475.385646385140717 -3.124670936000127
1723535131587 1723535131605 18 328954.190000000002328 3463475.379999999888241 -3.124575693382849 6.340000000000000 5C4225714 4 -73 328953.613857723772526 3463475.395109747536480 3.141319404842098
1723535131642 1723535131659 17 328953.609999999986030 3463475.390000000130385 3.141374487433294 6.460000000000000 5C4225714 4 -73 328953.223921294091269 3463475.423641478642821 3.141319404842098
1723535131696 1723535131712 16 328953.220000000030268 3463475.419999999925494 3.141374487433294 6.520000000000000 5C4225714 4 -73 328953.024012693262193 3463475.426899372600019 3.141319404842098
1723535131751 1723535131771 20 328953.020000000018626 3463475.419999999925494 3.141374487433294 6.620000000000000 5C4225714 4 -73 328952.548039829707704 3463475.434656278230250 3.141319404842098
1723535131806 1723535131825 19 328952.539999999979045 3463475.430000000167638 3.141374487433294 6.720000000000000 5C4225714 4 -73 328952.205339364998508 3463475.440241263713688 3.133341120858796
1723535131861 1723535131878 17 328952.200000000011642 3463475.439999999944121 3.133520505799319 6.800000000000000 5C4225714 4 -73 328951.796183364349417 3463475.457997778430581 3.133341120858796
1723535131916 1723535131931 15 328951.789999999979045 3463475.450000000186265 3.133520505799319 6.880000000000000 5C4225714 4 -73 328951.443963444500696 3463475.463737928308547 3.133341120858796
1723535131970 1723535131990 20 328951.440000000002328 3463475.459999999962747 3.133520505799319 6.960000000000000 5C4225714 4 -73 328951.091924186737742 3463475.480563634075224 3.133341120858796
1723535132025 1723535132043 18 328950.729999999981374 3463475.490000000223517 3.125012025695847 7.140000000000001 5C4225714 4 -73 328950.730365472263657 3463475.497544493526220 3.124901022755417
1723535132080 1723535132097 17 328950.289999999979045 3463475.500000000000000 3.125012025695847 7.280000000000000 5C4225714 4 -73 328950.292470435902942 3463475.504680941347033 3.124901022755417
1723535132135 1723535132157 22 328950.070000000006985 3463475.500000000000000 3.125012025695847 7.320000000000000 5C4225714 4 -73 328950.073522915074136 3463475.508249172940850 3.124901022755417
1723535132190 1723535132205 15 328949.919999999983702 3463475.520000000018626 3.125012025695847 7.480000000000000 5C4225714 4 -73 328949.921392262447625 3463475.521816969849169 3.124901022755417
1723535132244 1723535132264 20 328949.470000000030268 3463475.520000000018626 3.130029847295330 7.560000000000000 5C4225714 4 -73 328948.941068824322429 3463475.548882054630667 3.129825748492599
1723535132310 1723535132334 24 328948.940000000002328 3463475.540000000037253 3.130029847295330 7.640000000000001 5C4225714 4 -73 328948.636626853956841 3463475.564932136330754 3.129825748492599
1723535132365 1723535132388 23 328948.630000000004657 3463475.560000000055879 3.130029847295330 7.760000000000000 5C4225714 4 -73 328948.084498328506015 3463475.573930379934609 3.129825748492599
1723535132432 1723535132454 22 328947.600000000034925 3463475.600000000093132 3.135047668894814 7.980000000000000 5C4225714 3 -71 328947.608886793837883 3463475.603858601301908 3.134924623182546
1723535132486 1723535132505 19 328947.600000000034925 3463475.600000000093132 3.135047668894814 7.980000000000000 5C4225714 3 -71 328947.370900360809173 3463475.607737174723297 3.134924623182546
1723535132541 1723535132568 27 328946.789999999979045 3463475.620000000111759 3.135047668894814 8.199999999999999 5C4225714 3 -71 328946.542888237163424 3463475.632320197299123 3.134924623182546
1723535132596 1723535132614 18 328946.539999999979045 3463475.629999999888241 3.135047668894814 8.300000000000001 5C4225714 3 -71 328946.542888237163424 3463475.632320197299123 3.134924623182546
1723535132651 1723535132667 16 328946.119999999995343 3463475.649999999906868 3.120430536409362 8.420000000000000 5C4225714 3 -71 328945.619862210063729 3463475.669540275819600 3.120331035188702
1723535132705 1723535132721 16 328945.609999999986030 3463475.660000000149012 3.120430536409362 8.480000000000000 5C4225714 3 -71 328945.191667297156528 3463475.687607340514660 3.120331035188702
1723535132760 1723535132779 19 328945.190000000002328 3463475.680000000167638 3.120430536409362 8.580000000000000 5C4225714 3 -71 328944.839447375270538 3463475.693347712047398 3.120331035188702
1723535132815 1723535132840 25 328944.830000000016298 3463475.689999999944121 3.120430536409362 8.680000000000000 5C4225714 3 -71 328944.316238560713828 3463475.724051809404045 3.122313502326165
1723535132869 1723535132889 20 328944.309999999997672 3463475.720000000204891 3.122394031817855 8.859999999999999 5C4225714 3 -71 328943.773810158367269 3463475.743980680126697 3.122313502326165
1723535132924 1723535132950 26 328943.770000000018626 3463475.740000000223517 3.122394031817855 9.000000000000000 5C4225714 3 -71 328943.507265353109688 3463475.748324780259281 3.122313502326165
1723535132979 1723535132999 20 328943.500000000000000 3463475.740000000223517 3.122394031817855 9.000000000000000 5C4225714 3 -71 328942.955317496322095 3463475.768408840987831 3.122313502326165
1723535133034 1723535133063 29 328942.309999999997672 3463475.780000000260770 3.116067213279376 9.220000000000001 5C4225714 3 -71 328942.317694525350817 3463475.789889257866889 3.116018309153732
1723535133088 1723535133107 19 328941.850000000034925 3463475.800000000279397 3.116067213279376 9.320000000000000 5C4225714 3 -71 328941.851421786239371 3463475.808577048126608 3.116018309153732
1723535133143 1723535133161 18 328941.850000000034925 3463475.800000000279397 3.116067213279376 9.320000000000000 5C4225714 3 -71 328941.565838063601404 3463475.813231493812054 3.116018309153732
1723535133198 1723535133214 16 328941.080000000016298 3463475.820000000298023 3.116067213279376 9.440000000000000 5C4225714 3 -71 328941.089865194691811 3463475.820988920051605 3.116018309153732
1723535133253 1723535133271 18 328940.520000000018626 3463475.850000000093132 3.121957699504857 9.520000000000000 5C4225714 3 -71 328940.528578554978594 3463475.852313801180571 3.121951835198567
1723535133308 1723535133327 19 328940.039999999979045 3463475.859999999869615 3.121957699504857 9.600000000000000 5C4225714 3 -71 328939.557593899022322 3463475.868139070458710 3.121951835198567
1723535133362 1723535133381 19 328939.549999999988358 3463475.859999999869615 3.121957699504857 9.700000000000001 5C4225714 3 -71 328938.967387539451011 3463475.877758394926786 3.122017878457463
1723535133417 1723535133435 18 328938.960000000020955 3463475.870000000111759 3.122175865661356 9.720000000000001 5C4225714 3 -71 328938.482075886684470 3463475.896756637375802 3.122017878457463
1723535133486 1723535133502 16 328938.479999999981374 3463475.890000000130385 3.122175865661356 9.779999999999999 5C4225714 3 -71 328937.987064098415431 3463475.904824506491423 3.122017878457463
1723535133540 1723535133559 19 328937.979999999981374 3463475.899999999906868 3.122175865661356 9.859999999999999 5C4225714 3 -71 328937.491871635196730 3463475.901806851848960 3.122017878457463
1723535133595 1723535133615 20 328937.080000000016298 3463475.899999999906868 3.132429675016823 10.020000000000000 5C4225714 3 -71 328937.082534965360537 3463475.908478396479040 3.132349354964643
1723535133650 1723535133665 15 328936.380000000004657 3463475.910000000149012 3.132429675016823 10.060000000000000 5C4225714 3 -71 328936.387614566949196 3463475.919804543256760 3.132349354964643
1723535133704 1723535133731 27 328936.080000000016298 3463475.910000000149012 3.132429675016823 10.140000000000001 5C4225714 3 -71 328935.463865831377916 3463475.912683334201574 3.132349354964643
1723535133759 1723535133780 21 328935.460000000020955 3463475.910000000149012 3.132429675016823 10.180000000000000 5C4225714 3 -71 328935.054348479199689 3463475.908269411418587 -3.141514358119545
1723535133814 1723535133832 18 328935.049999999988358 3463475.899999999906868 -3.141374487433294 10.220000000000001 5C4225714 3 -71 328934.540297769650351 3463475.916647751349956 -3.141514358119545
1723535133869 1723535133886 17 328934.539999999979045 3463475.910000000149012 -3.141374487433294 10.300000000000001 5C4225714 3 -71 328934.330689022550359 3463475.908975610975176 -3.141514358119545
1723535133924 1723535133940 16 328934.330000000016298 3463475.899999999906868 -3.141374487433294 10.300000000000001 5C4225714 3 -71 328933.397420816239901 3463475.902009736746550 -3.141514358119545
1723535133978 1723535133993 15 328933.390000000013970 3463475.899999999906868 -3.141374487433294 10.359999999999999 5C4225714 3 -71 328932.873489281977527 3463475.888372222892940 -3.125841126903711
1723535134033 1723535134052 19 328932.869999999995343 3463475.879999999888241 -3.125666524165345 10.380000000000001 5C4225714 3 -71 328932.349738427088596 3463475.885820278897882 -3.125841126903711
1723535134087 1723535134106 19 328932.340000000025611 3463475.879999999888241 -3.125666524165345 10.420000000000000 5C4225714 3 -71 328931.825626207166351 3463475.861097270622849 -3.125841126903711
1723535134142 1723535134159 17 328931.820000000006985 3463475.859999999869615 -3.125666524165345 10.460000000000001 5C4225714 3 -71 328931.406589382910170 3463475.856838647741824 -3.125841126903711
1723535134196 1723535134219 23 328931.400000000023283 3463475.850000000093132 -3.125666524165345 10.460000000000001 5C4225714 3 -71 328930.672868398251012 3463475.824443616438657 -3.111500524384945
1723535134251 1723535134268 17 328930.669999999983702 3463475.820000000298023 -3.111485723992891 10.400000000000000 5C4225714 3 -71 328930.158456308417954 3463475.810651079285890 -3.111500524384945
1723535134305 1723535134322 17 328929.630000000004657 3463475.780000000260770 -3.111485723992891 10.380000000000001 5C4225714 3 -71 328929.634344070567749 3463475.785928178578615 -3.111500524384945
1723535134360 1723535134376 16 328929.109999999986030 3463475.760000000242144 -3.111485723992891 10.400000000000000 5C4225714 3 -71 328929.110231831204146 3463475.761205304879695 -3.111500524384945
1723535134415 1723535134435 20 328928.580000000016298 3463475.729999999981374 -3.093159766846950 10.400000000000000 5C4225714 3 -71 328928.586119585204870 3463475.736482457723469 -3.093246684243697
1723535134469 1723535134489 20 328928.169999999983702 3463475.720000000204891 -3.093159766846950 10.380000000000001 5C4225714 3 -71 328927.966632070252672 3463475.702225694898516 -3.093246684243697
1723535134524 1723535134543 19 328927.960000000020955 3463475.700000000186265 -3.093159766846950 10.420000000000000 5C4225714 3 -71 328927.232730362098664 3463475.658745356369764 -3.093246684243697
1723535134582 1723535134602 20 328927.229999999981374 3463475.649999999906868 -3.093159766846950 10.359999999999999 5C4225714 3 -71 328926.613062145130243 3463475.613403127994388 -3.069880652550310
1723535134637 1723535134656 19 328926.609999999986030 3463475.609999999869615 -3.069815988101526 10.380000000000001 5C4225714 3 -71 328926.203183376928791 3463475.586818455718458 -3.069880652550310
1723535134691 1723535134711 20 328926.200000000011642 3463475.580000000074506 -3.069815988101526 10.340000000000000 5C4225714 3 -71 328925.573995687067509 3463475.541631450410932 -3.069880652550310
1723535134746 1723535134765 19 328925.570000000006985 3463475.540000000037253 -3.069815988101526 10.320000000000000 5C4225714 3 -71 328924.954146760166623 3463475.485203771851957 -3.069880652550310
1723535134801 1723535134819 18 328924.950000000011642 3463475.479999999981374 -3.069815988101526 10.359999999999999 5C4225714 3 -71 328924.439192555320915 3463475.438154872972518 -3.052526965970777
1723535134856 1723535134873 17 328923.929999999993015 3463475.390000000130385 -3.052362695581583 10.300000000000001 5C4225714 3 -71 328923.933757805090863 3463475.390950836241245 -3.052526965970777
1723535134910 1723535134927 17 328923.929999999993015 3463475.390000000130385 -3.052362695581583 10.300000000000001 5C4225714 3 -71 328923.418803590466268 3463475.343901986721903 -3.052526965970777
1723535134965 1723535134986 21 328922.799999999988358 3463475.270000000018626 -3.052362695581583 10.200000000000001 5C4225714 3 -71 328922.808293396490626 3463475.276233721524477 -3.052526965970777
1723535135020 1723535135039 19 328922.390000000013970 3463475.220000000204891 -3.037745563096131 10.140000000000001 5C4225714 3 -71 328922.398053211160004 3463475.227478105109185 -3.037890233437825
1723535135075 1723535135093 18 328921.900000000023283 3463475.180000000167638 -3.037745563096131 10.140000000000001 5C4225714 3 -71 328921.902137894299813 3463475.180118998046964 -3.037890233437825
1723535135129 1723535135147 18 328921.289999999979045 3463475.100000000093132 -3.037745563096131 10.100000000000000 5C4225714 3 -71 328921.291446981893387 3463475.101365274749696 -3.037890233437825
1723535135184 1723535135212 28 328920.690000000002328 3463475.020000000018626 -3.037745563096131 10.060000000000000 5C4225714 3 -71 328920.489824797026813 3463474.992458291817456 -3.005748529185778
1723535135239 1723535135257 18 328920.479999999981374 3463474.990000000223517 -3.005675138090734 9.980000000000000 5C4225714 3 -71 328919.898172778426670 3463474.913394314236939 -3.005748529185778
1723535135293 1723535135311 18 328919.890000000013970 3463474.910000000149012 -3.005675138090734 10.040000000000001 5C4225714 3 -71 328919.401896036812104 3463474.843864231370389 -3.005748529185778
1723535135348 1723535135365 17 328919.400000000023283 3463474.839999999850988 -3.005675138090734 10.040000000000001 5C4225714 3 -71 328919.010514032794163 3463474.783712861128151 -3.005748529185778
1723535135403 1723535135423 20 328919.010000000009313 3463474.780000000260770 -3.005675138090734 10.000000000000000 5C4225714 3 -71 328918.313605842762627 3463474.673099187202752 -3.000902639970908
1723535135458 1723535135477 19 328918.309999999997672 3463474.669999999925494 -3.000875482647751 9.960000000000001 5C4225714 3 -71 328917.922223826171830 3463474.612947858870029 -3.000902639970908
1723535135513 1723535135531 18 328917.919999999983702 3463474.609999999869615 -3.000875482647751 9.960000000000001 5C4225714 3 -71 328917.425766351516359 3463474.532332321163267 -3.000902639970908
1723535135567 1723535135585 18 328916.840000000025611 3463474.430000000167638 -3.000875482647751 9.960000000000001 5C4225714 3 -71 328916.843272336176597 3463474.430942249484360 -3.000902639970908
1723535135623 1723535135653 30 328916.340000000025611 3463474.350000000093132 -2.982331359345311 9.920000000000000 5C4225714 3 -71 328916.346814844058827 3463474.350326762534678 -2.982435223889093
1723535135682 1723535135705 23 328915.770000000018626 3463474.229999999981374 -2.982331359345311 9.940000000000000 5C4225714 3 -71 328915.382096809451468 3463474.166459247469902 -2.982435223889093
1723535135736 1723535135755 19 328915.380000000004657 3463474.160000000149012 -2.982331359345311 9.900000000000000 5C4225714 3 -71 328915.382096809451468 3463474.166459247469902 -2.982435223889093
1723535135791 1723535135808 17 328915.179999999993015 3463474.120000000111759 -2.982331359345311 9.920000000000000 5C4225714 3 -71 328914.598790581861977 3463474.012900178320706 -2.944004749276261
1723535135846 1723535135863 17 328914.590000000025611 3463474.010000000242144 -2.943934115801436 9.900000000000000 5C4225714 3 -71 328914.016115800011903 3463473.900424713268876 -2.944004749276261
1723535135900 1723535135924 24 328914.010000000009313 3463473.899999999906868 -2.943934115801436 9.900000000000000 5C4225714 3 -71 328913.433260301593691 3463473.776863735169172 -2.944004749276261
1723535135955 1723535135973 18 328913.429999999993015 3463473.770000000018626 -2.943934115801436 9.900000000000000 5C4225714 3 -71 328912.945960795739666 3463473.673922137357295 -2.944004749276261
1723535136009 1723535136026 17 328912.940000000002328 3463473.669999999925494 -2.943934115801436 9.940000000000000 5C4225714 3 -71 328912.468000038759783 3463473.559739841613919 -2.940884048213817
1723535136064 1723535136085 21 328912.460000000020955 3463473.550000000279397 -2.940879789610445 9.900000000000000 5C4225714 3 -71 328911.885144500934985 3463473.436178946401924 -2.940884048213817
1723535136122 1723535136147 25 328911.880000000004657 3463473.430000000167638 -2.940879789610445 9.859999999999999 5C4225714 3 -71 328911.407183716422878 3463473.321996697690338 -2.940884048213817
1723535136176 1723535136193 17 328911.010000000009313 3463473.220000000204891 -2.940879789610445 9.880000000000001 5C4225714 3 -71 328911.015259478881489 3463473.228588982019573 -2.940884048213817
1723535136231 1723535136251 20 328910.530000000027940 3463473.100000000093132 -2.916008847769526 9.800000000000001 5C4225714 3 -71 328910.537117970641702 3463473.103321225848049 -2.916168318503278
1723535136285 1723535136306 21 328910.530000000027940 3463473.100000000093132 -2.916008847769526 9.800000000000001 5C4225714 3 -71 328909.963420425949153 3463472.957434165291488 -2.916168318503278
1723535136339 1723535136355 16 328909.380000000004657 3463472.810000000055879 -2.916008847769526 9.859999999999999 5C4225714 3 -71 328909.389722866006196 3463472.811547134071589 -2.916168318503278
1723535136394 1723535136409 15 328909.190000000002328 3463472.750000000000000 -2.916008847769526 9.859999999999999 5C4225714 3 -71 328909.198430104996078 3463472.759222949389368 -2.916168318503278
1723535136448 1723535136464 16 328908.809999999997672 3463472.649999999906868 -2.886992748955120 9.900000000000000 5C4225714 3 -71 328908.337703010649420 3463472.529306929558516 -2.887194194857382
1723535136503 1723535136523 20 328908.330000000016298 3463472.520000000018626 -2.886992748955120 9.880000000000001 5C4225714 3 -71 328907.668087946309242 3463472.340629586018622 -2.887194194857382
1723535136557 1723535136580 23 328907.660000000032596 3463472.339999999850988 -2.886992748955120 9.880000000000001 5C4225714 3 -71 328907.103548356099054 3463472.172416406217963 -2.887194194857382
1723535136612 1723535136629 17 328907.100000000034925 3463472.169999999925494 -2.886992748955120 9.940000000000000 5C4225714 3 -71 328906.625226034142543 3463472.036063276696950 -2.867728607523060
1723535136666 1723535136690 24 328906.619999999995343 3463472.030000000260770 -2.867575961026684 9.920000000000000 5C4225714 3 -71 328906.050986235961318 3463471.856919783633202 -2.867728607523060
1723535136721 1723535136745 24 328906.049999999988358 3463471.850000000093132 -2.867575961026684 9.900000000000000 5C4225714 3 -71 328905.582002635579556 3463471.709325972944498 -2.867728607523060
1723535136780 1723535136799 19 328905.580000000016298 3463471.700000000186265 -2.867575961026684 9.900000000000000 5C4225714 3 -71 328905.199236315325834 3463471.593592193443328 -2.867728607523060
1723535136834 1723535136853 19 328904.919999999983702 3463471.490000000223517 -2.849468170037243 9.920000000000000 5C4225714 3 -71 328904.921545500867069 3463471.498322526924312 -2.849567985417161
1723535136889 1723535136907 18 328904.530000000027940 3463471.379999999888241 -2.849468170037243 9.900000000000000 5C4225714 3 -71 328904.538779164315201 3463471.382588772103190 -2.849567985417161
1723535136943 1723535136962 19 328903.780000000027940 3463471.120000000111759 -2.849468170037243 9.940000000000000 5C4225714 3 -71 328903.782404507219326 3463471.128795024007559 -2.849567985417161
1723535136997 1723535137022 25 328903.780000000027940 3463471.120000000111759 -2.849468170037243 9.940000000000000 5C4225714 3 -71 328902.930112322210334 3463470.832210971042514 -2.825977696368185
1723535137052 1723535137070 18 328902.929999999993015 3463470.830000000074506 -2.825906225135319 9.960000000000001 5C4225714 3 -71 328902.374730597832240 3463470.641671760939062 -2.825977696368185
1723535137107 1723535137124 17 328902.369999999995343 3463470.640000000130385 -2.825906225135319 9.960000000000001 5C4225714 3 -71 328901.809467959916219 3463470.429116669110954 -2.825977696368185
1723535137161 1723535137178 17 328901.799999999988358 3463470.419999999925494 -2.825906225135319 9.960000000000001 5C4225714 3 -71 328901.340122797177173 3463470.259351947810501 -2.797386532866763
1723535137216 1723535137234 18 328901.340000000025611 3463470.250000000000000 -2.797326458633912 9.960000000000001 5C4225714 3 -71 328900.870777618256398 3463470.089587248861790 -2.797386532866763
1723535137271 1723535137288 17 328900.869999999995343 3463470.080000000074506 -2.797326458633912 9.960000000000001 5C4225714 3 -71 328900.314853664836846 3463469.865791502408683 -2.797386532866763
1723535137325 1723535137348 23 328900.309999999997672 3463469.859999999869615 -2.797326458633912 9.920000000000000 5C4225714 3 -71 328899.845327733375598 3463469.684941299259663 -2.797386532866763
1723535137380 1723535137405 25 328899.840000000025611 3463469.680000000167638 -2.797326458633912 9.960000000000001 5C4225714 3 -71 328899.385321249195840 3463469.503935930319130 -2.772472132327469
1723535137435 1723535137454 19 328899.380000000004657 3463469.500000000000000 -2.772455516792992 9.940000000000000 5C4225714 3 -71 328899.107268882798962 3463469.386495318263769 -2.772472132327469
