pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db) currentX(m) currentY currentHeading(rad)
1723535284750 1723535284783 33 328969.559999999997672 3463475.560000000055879 2.015200787583953 3.920000000000000 5C4225714 3 -73 328969.386749512981623 3463475.670320299919695 2.014990283422868
1723535284804 1723535284820 16 328969.239999999990687 3463475.729999999981374 2.153954463117501 4.020000000000000 5C4225714 3 -73 328969.245041526970454 3463475.739160418044776 2.153917287604433
1723535284859 1723535284879 20 328969.239999999990687 3463475.729999999981374 2.153954463117501 4.020000000000000 5C4225714 3 -73 328969.075317102251574 3463475.841722545213997 2.153917287604433
1723535284913 1723535284933 20 328968.809999999997672 3463475.950000000186265 2.153954463117501 4.140000000000000 5C4225714 3 -73 328968.810578764765523 3463475.956921454053372 2.153917287604433
1723535284968 1723535284987 19 328968.609999999986030 3463476.030000000260770 2.153954463117501 4.180000000000000 5C4225714 3 -73 328968.611934692133218 3463476.037777869030833 2.153917287604433
1723535285022 1723535285049 27 328968.410000000032596 3463476.109999999869615 2.297289627937536 4.220000000000000 5C4225714 3 -73 328968.176749376812950 3463476.211196751333773 2.297145289208395
1723535285077 1723535285094 17 328968.169999999983702 3463476.209999999962747 2.297289627937536 4.280000000000000 5C4225714 3 -73 328967.977924671140499 3463476.280967633239925 2.297145289208395
1723535285132 1723535285148 16 328967.970000000030268 3463476.280000000260770 2.297289627937536 4.280000000000000 5C4225714 3 -73 328967.769399864948355 3463476.339808096643537 2.297145289208395
1723535285186 1723535285209 23 328967.760000000009313 3463476.330000000074506 2.297289627937536 4.360000000000000 5C4225714 3 -73 328967.551355602976400 3463476.398803690914065 2.441890749877210
1723535285241 1723535285257 16 328967.549999999988358 3463476.390000000130385 2.441933789696566 4.400000000000000 5C4225714 3 -73 328967.428144615609199 3463476.434076949488372 2.441890749877210
1723535285296 1723535285316 20 328967.419999999983702 3463476.430000000167638 2.441933789696566 4.460000000000000 5C4225714 3 -73 328967.210100357129704 3463476.493072550743818 2.441890749877210
1723535285351 1723535285377 26 328967.210000000020955 3463476.490000000223517 2.441933789696566 4.480000000000000 5C4225714 3 -73 328966.991694811847992 3463476.529897065833211 2.441890749877210
1723535285405 1723535285428 23 328966.989999999990687 3463476.520000000018626 2.441933789696566 4.540000000000000 5C4225714 3 -73 328966.991694811847992 3463476.529897065833211 2.441890749877210
1723535285459 1723535285485 26 328966.989999999990687 3463476.520000000018626 2.441933789696566 4.580000000000000 5C4225714 3 -73 328966.488608829327859 3463476.626803079154342 2.576998240617125
1723535285514 1723535285534 20 328966.479999999981374 3463476.620000000111759 2.577196806726127 4.640000000000000 5C4225714 3 -73 328966.403114376647864 3463476.639284756965935 2.576998240617125
1723535285568 1723535285596 28 328965.970000000030268 3463476.689999999944121 2.577196806726127 4.700000000000000 5C4225714 3 -73 328965.975461459252983 3463476.690607607830316 2.576998240617125
1723535285623 1723535285640 17 328965.729999999981374 3463476.709999999962747 2.702642346713219 4.740000000000000 5C4225714 3 -73 328965.737836360698566 3463476.716656857170165 2.702426728737426
1723535285678 1723535285698 20 328965.500000000000000 3463476.750000000000000 2.702642346713219 4.800000000000000 5C4225714 3 -73 328965.500391915207729 3463476.753791655413806 2.702426728737426
1723535285737 1723535285753 16 328965.260000000009313 3463476.760000000242144 2.702642346713219 4.880000000000000 5C4225714 3 -73 328965.005741519329604 3463476.784029343165457 2.702426728737426
1723535285791 1723535285807 16 328965.000000000000000 3463476.780000000260770 2.702642346713219 4.940000000000000 5C4225714 3 -73 328964.710819044033997 3463476.799923832528293 2.812373744966807
1723535285846 1723535285866 20 328964.710000000020955 3463476.790000000037253 2.812379923432363 5.000000000000000 5C4225714 3 -73 328964.463313199928962 3463476.803957146126777 2.812373744966807
1723535285900 1723535285919 19 328964.460000000020955 3463476.800000000279397 2.812379923432363 5.060000000000000 5C4225714 3 -73 328964.196587796206586 3463476.797215175814927 2.812373744966807
1723535285955 1723535285980 25 328964.190000000002328 3463476.790000000037253 2.812379923432363 5.100000000000001 5C4225714 3 -73 328964.148990519344807 3463476.797990815248340 2.812373744966807
1723535286009 1723535286025 16 328964.140000000013970 3463476.790000000037253 2.812379923432363 5.200000000000000 5C4225714 3 -73 328964.148990519344807 3463476.797990815248340 2.812373744966807
1723535286064 1723535286080 16 328964.140000000013970 3463476.790000000037253 2.812379923432363 5.240000000000000 5C4225714 3 -73 328963.625420461001340 3463476.806522860657424 2.912839905806555
1723535286119 1723535286134 15 328963.619999999995343 3463476.800000000279397 2.912954521578536 5.320000000000000 5C4225714 3 -73 328963.196503009472508 3463476.780247007962316 2.912839905806555
1723535286173 1723535286189 16 328962.919999999983702 3463476.770000000018626 2.912954521578536 5.500000000000000 5C4225714 3 -73 328962.920258147001732 3463476.773660199716687 2.912839905806555
1723535286228 1723535286247 19 328962.700000000011642 3463476.750000000000000 3.005675138090734 5.560000000000000 5C4225714 3 -73 328962.700949363876134 3463476.755057076457888 3.005617507318831
1723535286283 1723535286308 25 328962.359999999986030 3463476.740000000223517 3.005675138090734 5.640000000000000 5C4225714 3 -73 328962.024345406447537 3463476.721729087643325 3.005617507318831
1723535286337 1723535286365 28 328962.020000000018626 3463476.720000000204891 3.005675138090734 5.740000000000000 5C4225714 3 -73 328961.785997710830998 3463476.703436244744807 3.005617507318831
1723535286392 1723535286409 17 328961.780000000027940 3463476.700000000186265 3.005675138090734 5.800000000000000 5C4225714 3 -73 328961.614466854603961 3463476.695143040735275 3.073984584846865
1723535286447 1723535286470 23 328961.609999999986030 3463476.689999999944121 3.074179311231512 5.920000000000000 5C4225714 3 -73 328961.137952110380866 3463476.669642922468483 3.073984584846865
1723535286501 1723535286526 25 328961.130000000004657 3463476.660000000149012 3.074179311231512 6.000000000000000 5C4225714 3 -73 328960.899604410922620 3463476.651350098196417 3.073984584846865
1723535286556 1723535286575 19 328960.890000000013970 3463476.649999999906868 3.074179311231512 6.100000000000001 5C4225714 3 -73 328960.461167486151680 3463476.625229488592595 3.128696031774368
1723535286610 1723535286630 20 328960.460000000020955 3463476.620000000111759 3.128720850356335 6.180000000000000 5C4225714 3 -73 328960.146664135507308 3463476.608177731279284 3.128696031774368
1723535286665 1723535286685 20 328960.140000000013970 3463476.600000000093132 3.128720850356335 6.300000000000000 5C4225714 3 -73 328959.831980130053125 3463476.580040438566357 3.128696031774368
1723535286720 1723535286740 20 328959.830000000016298 3463476.580000000074506 3.128720850356335 6.360000000000000 5C4225714 3 -73 328959.631890903343447 3463476.572212661616504 3.128696031774368
1723535286774 1723535286794 20 328959.630000000004657 3463476.570000000298023 3.128720850356335 6.520000000000000 5C4225714 3 -73 328959.374323629192077 3463476.543144590687007 3.128696031774368
1723535286833 1723535286854 21 328959.039999999979045 3463476.520000000018626 -3.124139361069850 6.760000000000000 5C4225714 3 -73 328959.040781363146380 3463476.526403131429106 -3.124172382699294
1723535286887 1723535286907 20 328958.559999999997672 3463476.500000000000000 -3.124139361069850 6.800000000000000 5C4225714 3 -73 328958.564266595640220 3463476.500903129577637 -3.124172382699294
1723535286941 1723535286961 20 328958.220000000030268 3463476.470000000204891 -3.124139361069850 6.940000000000000 5C4225714 3 -73 328958.221024212078191 3463476.473231284413487 -3.124172382699294
1723535286996 1723535287015 19 328957.929999999993015 3463476.450000000186265 -3.124139361069850 7.040000000000000 5C4225714 3 -73 328957.935079216957092 3463476.455714193172753 -3.124172382699294
1723535287050 1723535287065 15 328957.580000000016298 3463476.419999999925494 -3.093814265316449 7.180000000000000 5C4225714 3 -73 328957.582317373016849 3463476.428197500761598 -3.093904498838774
1723535287104 1723535287122 18 328957.280000000027940 3463476.419999999925494 -3.093814265316449 7.280000000000000 5C4225714 3 -73 328956.705624120193534 3463476.387042118702084 -3.093904498838774
1723535287159 1723535287176 17 328956.700000000011642 3463476.379999999888241 -3.093814265316449 7.380000000000000 5C4225714 3 -73 328956.248148248880170 3463476.361231951974332 -3.087712646611350
1723535287213 1723535287236 23 328956.239999999990687 3463476.359999999869615 -3.087705612934468 7.520000000000000 5C4225714 3 -73 328955.867189340351615 3463476.356351815629750 -3.087712646611350
1723535287268 1723535287285 17 328955.859999999986030 3463476.350000000093132 -3.087705612934468 7.600000000000001 5C4225714 3 -73 328955.476349656470120 3463476.329455735161901 -3.087712646611350
1723535287322 1723535287339 17 328955.470000000030268 3463476.320000000298023 -3.087705612934468 7.720000000000000 5C4225714 3 -73 328955.085690630425233 3463476.313645213842392 -3.087712646611350
1723535287377 1723535287393 16 328955.080000000016298 3463476.310000000055879 -3.087705612934468 7.840000000000000 5C4225714 3 -73 328954.847523562493734 3463476.306438073981553 -3.087712646611350
1723535287432 1723535287451 19 328954.840000000025611 3463476.300000000279397 -3.087705612934468 7.980000000000000 5C4225714 3 -73 328954.438006277079694 3463476.302023395430297 -3.092885034569390
1723535287486 1723535287505 19 328954.020000000018626 3463476.280000000260770 -3.092723434533952 8.180000000000000 5C4225714 3 -73 328954.028308333596215 3463476.286523187533021 -3.092885034569390
1723535287541 1723535287559 18 328953.609999999986030 3463476.250000000000000 -3.092723434533952 8.260000000000000 5C4225714 3 -73 328953.618429725756869 3463476.259937449824065 -3.092885034569390
1723535287596 1723535287613 17 328953.109999999986030 3463476.229999999981374 -3.082251459021986 8.420000000000000 5C4225714 3 -73 328953.113356551504694 3463476.234903106000274 -3.082381520957842
1723535287651 1723535287666 15 328952.679999999993015 3463476.229999999981374 -3.082251459021986 8.500000000000000 5C4225714 3 -73 328952.684800343413372 3463476.230798773467541 -3.082381520957842
1723535287705 1723535287725 20 328952.239999999990687 3463476.209999999962747 -3.082251459021986 8.620000000000001 5C4225714 3 -73 328951.722431922331452 3463476.191040050238371 -3.082381520957842
1723535287759 1723535287779 20 328951.720000000030268 3463476.189999999944121 -3.082251459021986 8.720000000000001 5C4225714 3 -73 328951.283994932542555 3463476.164919820614159 -3.099659058822108
1723535287814 1723535287832 18 328951.280000000027940 3463476.160000000149012 -3.099486585385431 8.859999999999999 5C4225714 3 -73 328950.826880346867256 3463476.161280981265008 -3.099659058822108
1723535287873 1723535287892 19 328950.820000000006985 3463476.160000000149012 -3.099486585385431 8.920000000000000 5C4225714 3 -73 328950.379104557912797 3463476.146401476114988 -3.099659058822108
1723535287929 1723535287947 18 328950.369999999995343 3463476.140000000130385 -3.099486585385431 9.100000000000000 5C4225714 3 -73 328950.188534759159666 3463476.138418737798929 -3.099659058822108
1723535287984 1723535288003 19 328950.179999999993015 3463476.129999999888241 -3.099486585385431 9.180000000000000 5C4225714 3 -73 328949.540489043341950 3463476.104626127984375 -3.088162191066787
1723535288039 1723535288055 16 328949.539999999979045 3463476.100000000093132 -3.088141945247467 9.300000000000001 5C4225714 3 -73 328949.064335539122112 3463476.101297647692263 -3.088162191066787
1723535288093 1723535288113 20 328949.059999999997672 3463476.100000000093132 -3.088141945247467 9.380000000000001 5C4225714 3 -73 328948.778571168310009 3463476.094866351690143 -3.088162191066787
1723535288147 1723535288162 15 328948.109999999986030 3463476.070000000298023 -3.088141945247467 9.620000000000001 5C4225714 3 -73 328948.111667192191817 3463476.072469658683985 -3.088162191066787
1723535288202 1723535288221 19 328947.619999999995343 3463476.050000000279397 -3.092723434533952 9.680000000000000 5C4225714 3 -73 328947.625813559337985 3463476.058210839983076 -3.092932437711875
1723535288257 1723535288274 17 328947.030000000027940 3463476.050000000279397 -3.092723434533952 9.800000000000001 5C4225714 3 -73 328947.035426563816145 3463476.056744165252894 -3.092932437711875
1723535288311 1723535288327 16 328946.539999999979045 3463476.040000000037253 -3.092723434533952 9.859999999999999 5C4225714 3 -73 328946.540053466567770 3463476.042640539817512 -3.092932437711875
