pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db) currentX(m) currentY currentHeading(rad)
1722936525537 1722936525569 32 328962.609999999986030 3463475.200000000186265 -3.133302339642820 1.480000000000000 5C4225714 5 -72 328962.570944314240478 3463475.204787136055529 -3.133339515155884
1722936525592 1722936525622 30 328962.570000000006985 3463475.200000000186265 -3.133302339642820 1.540000000000000 5C4225714 5 -72 328962.504308116098400 3463475.205873040016741 -3.133339515155884
1722936525647 1722936525666 19 328962.500000000000000 3463475.200000000186265 -3.133302339642820 1.540000000000000 5C4225714 5 -72 328962.399594087852165 3463475.207579463254660 -3.135299607172337
1722936525702 1722936525721 19 328962.390000000013970 3463475.200000000186265 -3.135265835051314 1.620000000000000 5C4225714 5 -72 328962.304399518994614 3463475.209130757022649 -3.135299607172337
1722936525757 1722936525775 18 328962.299999999988358 3463475.200000000186265 -3.135265835051314 1.660000000000000 5C4225714 5 -72 328962.218724402016960 3463475.210526923183352 -3.135299607172337
1722936525811 1722936525831 20 328962.210000000020955 3463475.209999999962747 -3.135265835051314 1.720000000000000 5C4225714 5 -72 328962.123529830598272 3463475.212078219279647 -3.135299607172337
1722936525866 1722936525886 20 328962.119999999995343 3463475.209999999962747 -3.135265835051314 1.780000000000000 5C4225714 5 -72 328962.028335261624306 3463475.213629515841603 -3.136289226311511
1722936525921 1722936525942 21 328962.020000000018626 3463475.209999999962747 -3.136138499677311 1.880000000000000 5C4225714 5 -72 328961.933140687760897 3463475.215180813334882 -3.136289226311511
1722936525975 1722936525992 17 328961.929999999993015 3463475.209999999962747 -3.136138499677311 1.960000000000000 5C4225714 5 -72 328961.800048942095600 3463475.228438177611679 -3.136289226311511
1722936526030 1722936526047 17 328961.710000000020955 3463475.220000000204891 -3.136138499677311 2.120000000000000 5C4225714 5 -72 328961.714373827562667 3463475.229834347032011 -3.136289226311511
1722936526086 1722936526106 20 328961.660000000032596 3463475.229999999981374 -3.136138499677311 2.220000000000000 5C4225714 5 -72 328961.666776540689170 3463475.230609997175634 -3.136289226311511
1722936526145 1722936526165 20 328961.530000000027940 3463475.229999999981374 -3.135920333520811 2.300000000000000 5C4225714 5 -72 328961.362153912486974 3463475.235574163030833 -3.136055404551621
1722936526200 1722936526220 20 328961.359999999986030 3463475.229999999981374 -3.135920333520811 2.460000000000000 5C4225714 5 -72 328961.257439886452630 3463475.237280597444624 -3.136055404551621
1722936526254 1722936526272 18 328961.250000000000000 3463475.229999999981374 -3.135920333520811 2.520000000000000 5C4225714 5 -72 328961.095789765880909 3463475.251003361307085 -3.141062684362422
1722936526309 1722936526327 18 328961.090000000025611 3463475.250000000000000 -3.140938155120296 2.660000000000000 5C4225714 5 -72 328960.952997909858823 3463475.253330320585519 -3.141062684362422
1722936526363 1722936526382 19 328960.950000000011642 3463475.250000000000000 -3.140938155120296 2.800000000000000 5C4225714 5 -72 328960.781647683121264 3463475.256122674793005 -3.141062684362422
1722936526418 1722936526437 19 328960.780000000027940 3463475.250000000000000 -3.140938155120296 2.900000000000000 5C4225714 5 -72 328960.715011482243426 3463475.257208590395749 -3.141062684362422
1722936526473 1722936526500 27 328960.710000000020955 3463475.250000000000000 -3.140938155120296 2.980000000000000 5C4225714 5 -72 328960.496244620706420 3463475.271862148772925 3.138119361111859
1722936526528 1722936526550 22 328960.260000000009313 3463475.270000000018626 3.138320161242303 3.300000000000000 5C4225714 5 -72 328960.267777649976779 3463475.275585298426449 3.138119361111859
1722936526582 1722936526598 16 328960.090000000025611 3463475.280000000260770 3.138320161242303 3.380000000000000 5C4225714 5 -72 328960.096608075895347 3463475.289463209453970 3.138119361111859
1722936526637 1722936526657 20 328960.090000000025611 3463475.280000000260770 3.138320161242303 3.380000000000000 5C4225714 5 -72 328959.944296760484576 3463475.291945314034820 3.138119361111859
1722936526692 1722936526711 19 328959.799999999988358 3463475.290000000037253 3.136356665833810 3.680000000000000 5C4225714 5 -72 328959.801504904346075 3463475.294272289145738 3.136320659691339
1722936526747 1722936526766 19 328959.609999999986030 3463475.300000000279397 3.136356665833810 3.820000000000000 5C4225714 5 -72 328959.611296416842379 3463475.308460470288992 3.136320659691339
1722936526801 1722936526822 21 328959.369999999995343 3463475.310000000055879 3.136356665833810 3.920000000000000 5C4225714 5 -72 328959.249557046743575 3463475.314355489332229 3.136320659691339
1722936526856 1722936526876 20 328959.239999999990687 3463475.310000000055879 3.136356665833810 4.080000000000000 5C4225714 5 -72 328958.954634526453447 3463475.330250139813870 3.137682068867771
1722936526911 1722936526931 20 328958.950000000011642 3463475.330000000074506 3.137883828929305 4.220000000000000 5C4225714 5 -72 328958.783284296980128 3463475.333042526151985 3.137682068867771
1722936526965 1722936526986 21 328958.780000000027940 3463475.330000000074506 3.137883828929305 4.360000000000000 5C4225714 5 -72 328958.469322868157178 3463475.349247454665601 3.137682068867771
1722936527020 1722936527040 20 328958.460000000020955 3463475.339999999850988 3.137883828929305 4.540000000000000 5C4225714 5 -72 328958.231336440192536 3463475.353125781286508 3.137682068867771
1722936527075 1722936527095 20 328958.229999999981374 3463475.350000000093132 3.137883828929305 4.640000000000000 5C4225714 5 -72 328958.088725238805637 3463475.366538323927671 3.137418419430965
1722936527130 1722936527157 27 328958.080000000016298 3463475.359999999869615 3.137447496616306 4.800000000000000 5C4225714 5 -72 328957.689088693645317 3463475.384139476343989 3.137418419430965
1722936527189 1722936527215 26 328957.479999999981374 3463475.379999999888241 3.137447496616306 5.060000000000000 5C4225714 5 -72 328957.489180093398318 3463475.387397285085171 3.137418419430965
1722936527245 1722936527265 20 328957.169999999983702 3463475.399999999906868 3.137447496616306 5.180000000000000 5C4225714 5 -72 328957.175218665855937 3463475.403602253645658 3.137418419430965
1722936527300 1722936527320 20 328957.169999999983702 3463475.399999999906868 3.137447496616306 5.180000000000000 5C4225714 5 -72 328957.013387893268373 3463475.406239535193890 3.133130721417469
1722936527355 1722936527375 20 328956.780000000027940 3463475.419999999925494 3.133302339642820 5.480000000000000 5C4225714 5 -72 328956.785101578454487 3463475.421048304531723 3.133130721417469
1722936527409 1722936527430 21 328956.450000000011642 3463475.430000000167638 3.133302339642820 5.640000000000000 5C4225714 5 -72 328956.337867749913130 3463475.439425181131810 3.133130721417469
1722936527464 1722936527488 24 328956.330000000016298 3463475.430000000167638 3.133302339642820 5.800000000000000 5C4225714 5 -72 328955.871595007949509 3463475.458112346939743 3.127776714497466
1722936527519 1722936527538 19 328955.869999999995343 3463475.450000000186265 3.127848185730338 5.920000000000000 5C4225714 5 -72 328955.500516835600138 3463475.475248176138848 3.127776714497466
1722936527573 1722936527593 20 328955.500000000000000 3463475.470000000204891 3.127848185730338 6.060000000000000 5C4225714 5 -72 328955.253010950633325 3463475.479281705804169 3.127776714497466
1722936527628 1722936527647 19 328955.250000000000000 3463475.470000000204891 3.127848185730338 6.180000000000000 5C4225714 5 -72 328954.815296580200084 3463475.497503511607647 3.127673373552455
1722936527683 1722936527714 31 328954.809999999997672 3463475.490000000223517 3.127848185730338 6.340000000000000 5C4225714 5 -72 328954.615387982106768 3463475.500761374831200 3.127673373552455
1722936527738 1722936527758 20 328954.609999999986030 3463475.500000000000000 3.127848185730338 6.460000000000000 5C4225714 5 -72 328954.158634698251262 3463475.519293481018394 3.127673373552455
1722936527793 1722936527812 19 328954.150000000023283 3463475.510000000242144 3.127848185730338 6.640000000000001 5C4225714 5 -72 328954.158634698251262 3463475.519293481018394 3.127673373552455
1722936527847 1722936527866 19 328953.539999999979045 3463475.540000000037253 3.127848185730338 6.900000000000000 5C4225714 5 -72 328953.540050644369330 3463475.540462940465659 3.127673373552455
1722936527902 1722936527921 19 328953.539999999979045 3463475.540000000037253 3.127848185730338 6.900000000000000 5C4225714 5 -72 328953.254647588706575 3463475.556202614679933 3.124397163653659
1722936527957 1722936527976 19 328953.039999999979045 3463475.550000000279397 3.124575693382848 7.180000000000000 5C4225714 5 -72 328953.045219531049952 3463475.559615646023303 3.124397163653659
1722936528012 1722936528031 19 328952.460000000020955 3463475.580000000074506 3.124575693382848 7.280000000000000 5C4225714 5 -72 328952.464713305584155 3463475.580164617393166 3.124397163653659
1722936528067 1722936528085 18 328952.010000000009313 3463475.589999999850988 3.124575693382848 7.480000000000000 5C4225714 5 -72 328952.017479480244219 3463475.598541677929461 3.124397163653659
1722936528122 1722936528146 24 328951.710000000020955 3463475.609999999869615 3.131338844234326 7.560000000000000 5C4225714 5 -72 328951.332439888676163 3463475.631882787216455 3.131174364405616
1722936528176 1722936528195 19 328951.330000000016298 3463475.629999999888241 3.131338844234326 7.720000000000000 5C4225714 5 -72 328950.942142143787351 3463475.638243511784822 3.131174364405616
1722936528231 1722936528250 19 328950.940000000002328 3463475.629999999888241 3.131338844234326 7.840000000000000 5C4225714 5 -72 328950.380674833722878 3463475.658482320141047 3.121151828629330
1722936528285 1722936528304 19 328950.380000000004657 3463475.649999999906868 3.121303201035359 7.980000000000000 5C4225714 5 -72 328950.218844062823337 3463475.661119706928730 3.121151828629330
1722936528344 1722936528364 20 328950.210000000020955 3463475.660000000149012 3.121303201035359 8.100000000000000 5C4225714 5 -72 328949.562362844822928 3463475.693995509296656 3.121151828629330
1722936528398 1722936528419 21 328949.559999999997672 3463475.689999999944121 3.121303201035359 8.260000000000000 5C4225714 5 -72 328949.391012614534702 3463475.696788049302995 3.121151828629330
1722936528453 1722936528473 20 328949.390000000013970 3463475.689999999944121 3.121303201035359 8.420000000000000 5C4225714 5 -72 328948.877142590412404 3463475.716251232661307 3.121151828629330
1722936528507 1722936528528 21 328948.440000000002328 3463475.740000000223517 3.124357527226349 8.700000000000001 5C4225714 5 -72 328948.449128349428065 3463475.745403708890080 3.124357213067080
1722936528584 1722936528608 24 328947.919999999983702 3463475.760000000242144 3.124357527226349 8.840000000000000 5C4225714 5 -72 328947.478505050879903 3463475.783399336505681 3.124357213067080
1722936528638 1722936528661 23 328947.470000000030268 3463475.780000000260770 3.124357527226349 8.920000000000000 5C4225714 5 -72 328946.926557200960815 3463475.803483186755329 3.118910511710504
1722936528693 1722936528715 22 328946.919999999983702 3463475.800000000279397 3.119121539470366 9.100000000000000 5C4225714 5 -72 328946.469803923624568 3463475.822015629149973 3.118910511710504
1722936528748 1722936528776 28 328946.460000000020955 3463475.820000000298023 3.119121539470366 9.220000000000001 5C4225714 5 -72 328946.098725759424269 3463475.839151791296899 3.118910511710504
1722936528802 1722936528820 18 328946.090000000025611 3463475.830000000074506 3.119121539470366 9.359999999999999 5C4225714 5 -72 328945.432544424547814 3463475.861097451299429 3.118910511710504
1722936528857 1722936528875 18 328945.429999999993015 3463475.859999999869615 3.119121539470366 9.460000000000001 5C4225714 5 -72 328945.146960710117128 3463475.865751799661666 3.118910511710504
1722936528912 1722936528931 19 328944.559999999997672 3463475.890000000130385 3.123048530287353 9.640000000000001 5C4225714 5 -72 328944.566635159892030 3463475.897386756259948 3.122915379118715
1722936528966 1722936528984 18 328944.559999999997672 3463475.890000000130385 3.123048530287353 9.640000000000001 5C4225714 5 -72 328944.271531986072659 3463475.902196274138987 3.122915379118715
1722936529021 1722936529045 24 328943.780000000027940 3463475.919999999925494 3.123048530287353 9.779999999999999 5C4225714 5 -72 328943.786220339708962 3463475.921194269787520 3.122915379118715
1722936529076 1722936529102 26 328943.390000000013970 3463475.919999999925494 3.123048530287353 9.779999999999999 5C4225714 5 -72 328942.701182888122275 3463475.949966551270336 3.132282247054903
1722936529131 1722936529159 28 328942.700000000011642 3463475.939999999944121 3.132429675016823 9.859999999999999 5C4225714 5 -72 328942.101457083947025 3463475.959740846417844 3.132282247054903
1722936529186 1722936529205 19 328942.100000000034925 3463475.950000000186265 3.132429675016823 9.940000000000000 5C4225714 5 -72 328941.797015124000609 3463475.975791127420962 3.132282247054903
1722936529240 1722936529260 20 328941.789999999979045 3463475.970000000204891 3.132429675016823 10.000000000000000 5C4225714 5 -72 328940.987861259258352 3463475.988978747278452 3.141138850530979
1722936529295 1722936529315 20 328940.979999999981374 3463475.979999999981374 3.141156321276794 10.020000000000000 5C4225714 5 -72 328940.493030154146254 3463476.008132044225931 3.141138850530979
1722936529350 1722936529371 21 328940.489999999990687 3463476.000000000000000 3.141156321276794 10.040000000000001 5C4225714 5 -72 328939.988498920691200 3463476.016354969237000 3.141138850530979
1722936529409 1722936529427 18 328939.979999999981374 3463476.010000000242144 3.141156321276794 10.040000000000001 5C4225714 5 -72 328939.683695615443867 3463476.010234219022095 3.141138850530979
1722936529463 1722936529482 19 328939.679999999993015 3463476.010000000242144 3.141156321276794 10.080000000000000 5C4225714 5 -72 328939.169644920912106 3463476.018612333107740 3.141359896480744
1722936529518 1722936529537 19 328939.160000000032596 3463476.010000000242144 3.141374487433294 10.060000000000000 5C4225714 5 -72 328938.465205078653526 3463476.030093493405730 3.141359896480744
1722936529573 1722936529592 19 328937.850000000034925 3463476.040000000037253 3.141374487433294 10.120000000000001 5C4225714 5 -72 328937.855959811189678 3463476.040023182984442 3.141359896480744
1722936529627 1722936529646 19 328937.650000000023283 3463476.030000000260770 3.141374487433294 10.120000000000001 5C4225714 5 -72 328937.655870532558765 3463476.032195824664086 3.141359896480744
1722936529682 1722936529701 19 328937.239999999990687 3463476.030000000260770 3.141374487433294 10.120000000000001 5C4225714 5 -72 328937.246533865749370 3463476.038867362774909 3.141359896480744
1722936529737 1722936529755 18 328936.739999999990687 3463476.040000000037253 -3.121957699504857 10.080000000000000 5C4225714 5 -72 328936.742002626881003 3463476.047090443782508 -3.122078074863364
