pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db) currentX(m) currentY currentHeading(rad)
1722584274859 1722584274887 28 329253.280000000027940 3463458.689999999944121 0.331394391722423 0.000000000000000 5C422503D 25 -75 329253.284397179086227 3463458.695388406980783 0.331393920483525
1722584274918 1722584274940 22 329253.280000000027940 3463458.689999999944121 0.331394391722423 0.000000000000000 5C422503D 25 -75 329253.274877721327357 3463458.695543271489441 0.331393920483525
1722584274974 1722584274989 15 329253.270000000018626 3463458.689999999944121 0.331394391722423 0.000000000000000 5C422503D 25 -75 329253.274877721327357 3463458.695543271489441 0.332427748812651
1722584275030 1722584275049 19 329253.270000000018626 3463458.689999999944121 0.332485222504920 0.000000000000000 5C422503D 25 -75 329253.284397179086227 3463458.695388406980783 0.332427748812651
1722584275085 1722584275119 34 329253.280000000027940 3463458.689999999944121 0.332485222504920 0.000000000000000 5C422503D 25 -75 329253.284397179086227 3463458.695388406980783 0.332427748812651
1722584275140 1722584275155 15 329253.280000000027940 3463458.689999999944121 0.332485222504920 0.000000000000000 5C422503D 25 -75 329253.274877721327357 3463458.695543271489441 0.332427748812651
1722584275195 1722584275219 24 329253.280000000027940 3463458.689999999944121 0.332267056348420 0.000000000000000 5C422503D 25 -75 329253.284397179086227 3463458.695388406980783 0.332110168701958
1722584275250 1722584275265 15 329253.280000000027940 3463458.689999999944121 0.332267056348420 0.000000000000000 5C422503D 25 -75 329253.284397179086227 3463458.695388406980783 0.332110168701958
1722584275305 1722584275320 15 329253.280000000027940 3463458.689999999944121 0.332267056348420 0.000000000000000 5C422503D 25 -75 329253.284397179086227 3463458.695388406980783 0.332110168701958
1722584275360 1722584275374 14 329253.270000000018626 3463458.689999999944121 0.332267056348420 0.000000000000000 5C422503D 25 -75 329253.274877721327357 3463458.695543271489441 0.332110168701958
1722584275415 1722584275433 18 329253.280000000027940 3463458.689999999944121 0.332485222504920 0.000000000000000 5C422503D 25 -75 329253.284397179086227 3463458.695388406980783 0.332315890660891
1722584275470 1722584275489 19 329253.280000000027940 3463458.689999999944121 0.332485222504920 0.000000000000000 5C422503D 25 -75 329253.284397179086227 3463458.695388406980783 0.332315890660891
1722584275524 1722584275541 17 329253.270000000018626 3463458.689999999944121 0.332485222504920 0.000000000000000 5C422503D 25 -75 329253.274877721327357 3463458.695543271489441 0.332435340994897
1722584275580 1722584275595 15 329253.270000000018626 3463458.689999999944121 0.332485222504920 0.000000000000000 5C422503D 25 -75 329253.284397179086227 3463458.695388406980783 0.332435340994897
1722584275635 1722584275650 15 329253.280000000027940 3463458.689999999944121 0.332485222504920 0.000000000000000 5C422503D 25 -75 329253.284397179086227 3463458.695388406980783 0.332435340994897
1722584275690 1722584275710 20 329253.280000000027940 3463458.689999999944121 0.332485222504920 0.000000000000000 5C422503D 25 -75 329253.284397179086227 3463458.695388406980783 0.332435340994897
1722584275745 1722584275780 35 329253.280000000027940 3463458.689999999944121 0.332485222504920 0.000000000000000 5C422503D 25 -75 329253.284397179086227 3463458.695388406980783 0.332435340994897
1722584275800 1722584275815 15 329253.280000000027940 3463458.689999999944121 0.332485222504920 0.000000000000000 5C422503D 25 -75 329253.284397179086227 3463458.695388406980783 0.331263945814129
1722584275855 1722584275870 15 329253.280000000027940 3463458.689999999944121 0.331394391722423 0.000000000000000 5C422503D 25 -75 329253.284397179086227 3463458.695388406980783 0.331263945814129
1722584275911 1722584275928 17 329253.280000000027940 3463458.689999999944121 0.331394391722423 0.000000000000000 5C422503D 25 -75 329253.284397179086227 3463458.695388406980783 0.331263945814129
1722584275966 1722584275985 19 329253.289999999979045 3463458.689999999944121 0.332485222504920 0.000000000000000 5C422503D 25 -75 329253.293916641676333 3463458.695233542006463 0.332310846659353
1722584276025 1722584276044 19 329253.289999999979045 3463458.689999999944121 0.332485222504920 0.000000000000000 5C422503D 25 -75 329253.293916641676333 3463458.695233542006463 0.332310846659353
1722584276080 1722584276100 20 329253.299999999988358 3463458.700000000186265 0.332485222504920 0.000000000000000 5C422503D 25 -75 329253.313135904201772 3463458.706009348854423 0.332310846659353
1722584276139 1722584276159 20 329253.309999999997672 3463458.700000000186265 0.332485222504920 0.000000000000000 5C422503D 25 -75 329253.341874626814388 3463458.716630291659385 0.331885003775159
1722584276193 1722584276210 17 329253.340000000025611 3463458.709999999962747 0.332048890191921 0.060000000000000 5C422503D 25 -75 329253.351394089462701 3463458.716475426685065 0.331885003775159
1722584276249 1722584276269 20 329253.350000000034925 3463458.709999999962747 0.332048890191921 0.320000000000000 5C422503D 25 -75 329253.380132809514180 3463458.727096369490027 0.331885003775159
1722584276304 1722584276321 17 329253.380000000004657 3463458.720000000204891 0.332048890191921 0.420000000000000 5C422503D 25 -75 329253.408871534455102 3463458.737717310898006 0.331885003775159
1722584276359 1722584276376 17 329253.400000000023283 3463458.729999999981374 0.332048890191921 0.600000000000000 5C422503D 25 -75 329253.456829519127496 3463458.759114061482251 0.332293253740493
1722584276414 1722584276429 15 329253.450000000011642 3463458.750000000000000 0.332485222504920 0.700000000000000 5C422503D 25 -75 329253.514306963712443 3463458.780355947557837 0.332293253740493
1722584276469 1722584276486 17 329253.510000000009313 3463458.780000000260770 0.332485222504920 0.880000000000000 5C422503D 25 -75 329253.543045688304119 3463458.790976890362799 0.332293253740493
1722584276524 1722584276539 15 329253.609999999986030 3463458.810000000055879 0.332485222504920 1.200000000000000 5C422503D 25 -75 329253.619562055042479 3463458.811909046489745 0.332293253740493
